Report,Geography,Segment,Variety,Type,Data Year,Timeframe,PLU,Period,Prior Year Week Ending,Current Year Week Ending,Units Prior Year,Units Current Year,Unit Variance,Dollars Prior Year,Dollars Current Year,Dollar Variance,ASP Prior Year,ASP Current Year,ASP Variance,Dollar Sales Velocity Prior Year,Dollar Sales Velocity Current Year,Dollar Sales Velocity Variance
Category,Peoria/Springfield,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,542773.2889,513268.6715,-0.054359008,467120.9895,378535.8837,-0.189640602,0.860618971,0.737500465,-0.143058091,87.93494422,57.39787454,-0.347268881
Category,Peoria/Springfield,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,1813785.875,1788999.219,-0.013665701,1783519.961,1570075.285,-0.119676079,0.983313403,0.877627708,-0.107479156,238.2197992,195.8715114,-0.177769807
Category,Peoria/Springfield,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,2898.606917,1823.128215,-0.371032959,7689.595804,4690.944337,-0.38996217,2.652859124,2.573019439,-0.030095712,3.220275511,2.304698548,-0.284316345
Category,Peoria/Springfield,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,16875.70734,12580.94219,-0.254493934,35408.69889,26869.50972,-0.241160772,2.098205319,2.135731117,0.017884712,10.63089685,7.505253758,-0.294014996
Category,Peoria/Springfield,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,53498.52657,54791.24814,0.024163685,67247.95116,60609.23358,-0.098719998,1.257005669,1.106184576,-0.119984417,16.00213796,13.20675244,-0.174688252
Category,Peoria/Springfield,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,73272.84082,69195.31854,-0.055648481,110346.2459,92169.68764,-0.164722942,1.505963801,1.332022015,-0.11550197,16.24948163,12.83343469,-0.210224979
Category,Peoria/Springfield,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,128178810.4,123520452.7,-0.036342651,93094261.3,96255779.85,0.033960402,0.726284329,0.779269973,0.072954409,12284.905,11960.84559,-0.026378666
Category,New Orleans/Mobile,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,1697937.594,2078552.308,0.224162958,1601788.683,1670892.339,0.043141555,0.943373119,0.803873125,-0.147873616,133.8549526,132.6045518,-0.009341461
Category,Philadelphia,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,40469220.52,35746079.45,-0.116709465,43304764.82,46055218.38,0.063513878,1.070066689,1.28839915,0.204036312,1859.744168,1884.744839,0.01344307
Category,Philadelphia,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,8585984.554,8279102.933,-0.035742159,10073062.87,9051246.923,-0.101440442,1.173198345,1.093264209,-0.068133522,419.4790874,349.9476667,-0.165756584
Category,Philadelphia,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,2083483.385,2541978.573,0.22006184,3103253.961,3401071.695,0.095969501,1.489454623,1.337962377,-0.101709877,153.3389723,161.9013028,0.055839232
Category,Philadelphia,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,40973.12677,31899.57323,-0.221451333,35517.26163,62425.73162,0.757616684,0.866842841,1.956945667,1.257555319,1.320705096,3.822301003,1.894136635
Category,Philadelphia,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,3040154.42,2792253.007,-0.081542376,2766773.086,2392394.828,-0.135312238,0.910076497,0.856797297,-0.058543651,155.7720696,161.596534,0.037390942
Category,Philadelphia,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,8195354.616,7897435.216,-0.036352228,9425184.789,8459163.377,-0.102493631,1.150064302,1.071127923,-0.068636492,392.2942733,327.0228194,-0.166383907
Category,Philadelphia,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,23314.52262,17867.77722,-0.233620284,56089.82864,41853.69661,-0.253809512,2.405789283,2.342412047,-0.026343635,4.278698712,3.392323088,-0.207160093
Category,Philadelphia,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,54531.80804,54440.32905,-0.001677534,129308.3849,143471.185,0.109527314,2.371246976,2.635384237,0.111391712,9.885586326,14.28088923,0.44461732
Category,Philadelphia,Avocados,Hass,Organic,2022,Quarterly,94770,4,2022-01-02,2023-01-01,0,223.0080674,,0,755.8111074,,,3.389164869,,0,0.917459359,
Category,Philadelphia,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,312783.6075,309136.6029,-0.011659833,462479.8669,406002.8528,-0.122117779,1.478593685,1.313344486,-0.111761061,44.97231204,40.34651109,-0.102858864
Category,Philadelphia,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,390629.9382,381667.7172,-0.022942996,647878.0805,592083.5456,-0.08611888,1.658546919,1.55130633,-0.064659364,28.52882653,23.33056361,-0.182210892
Category,Philadelphia,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,443953846.6,434908441.3,-0.020374652,403394467.7,416819201.6,0.03327942,0.908640551,0.958406786,0.054769992,16550.2528,15829.85654,-0.04352781
Category,New York,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,7054665.688,4595903.206,-0.348529979,8715800.485,4651764.722,-0.466283707,1.235466126,1.012154633,-0.180750802,256.0181027,134.1034824,-0.476195312
Category,Phoenix/Tucson,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,69759542.51,62982718.18,-0.097145481,60006276.69,67429893.23,0.123714,0.86018736,1.070609449,0.244623555,2678.694569,2828.423107,0.055896085
Category,Phoenix/Tucson,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,15437178.68,15782927,0.022397118,14430526.37,13637130.34,-0.054980394,0.934790396,0.864043174,-0.075682444,611.7804197,522.985771,-0.145141371
Category,Phoenix/Tucson,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,5103531.902,5950320.315,0.165922038,6886457.428,7024817.796,0.020091661,1.349351304,1.180578091,-0.125077297,320.6243077,294.8964378,-0.080243042
Category,Phoenix/Tucson,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,202394.9629,79773.98609,-0.605849943,447019.7126,172645.3053,-0.613785924,2.208650384,2.164180503,-0.020134414,21.19263541,7.833165871,-0.630382644
Category,Phoenix/Tucson,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,2255441.96,2825047.287,0.2525471,2093634.059,2070187.502,-0.011198975,0.928258894,0.732797469,-0.210567791,99.80129994,92.36594137,-0.07450162
Category,Phoenix/Tucson,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,15002251.38,15337663.31,0.02235744,13784295.84,13019488.6,-0.055483954,0.918815149,0.848857374,-0.076139118,584.4078151,499.5017273,-0.145285682
Category,Phoenix/Tucson,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,105290.8439,112091.0983,0.06458543,197294.9318,221611.2667,0.123248654,1.873809009,1.977063924,0.05510429,11.14646041,11.0293975,-0.010502249
Category,Phoenix/Tucson,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,89690.41103,77833.30425,-0.132200384,176244.6897,181397.4762,0.029236549,1.965033806,2.33058943,0.186030196,24.74682902,24.94319945,0.007935176
Category,Phoenix/Tucson,Avocados,Hass,Organic,2022,Quarterly,94770,4,2022-01-02,2023-01-01,84.4322314,0,-1,262.7332491,0,-1,3.111764841,,,0.291079863,0,-1
Category,Phoenix/Tucson,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,239861.6149,255339.2884,0.064527513,272428.1794,214632.9949,-0.212148334,1.135772306,0.840579592,-0.259904835,16.58657315,11.55366693,-0.303432552
Category,Phoenix/Tucson,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,434927.302,445263.691,0.023765786,646230.5341,617641.7377,-0.044239315,1.48583575,1.387136994,-0.066426425,28.7270521,24.64095311,-0.142238716
Category,Phoenix/Tucson,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,456646862.6,449980274.8,-0.014599001,321191206.1,340791248.1,0.061022972,0.70336891,0.757347082,0.076742334,13483.13099,13028.09155,-0.033748796
Category,Northeast,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,20594920.8,13464012.76,-0.346245956,24858427.63,14043974.37,-0.435041726,1.207017393,1.043074945,-0.135824429,235.9730203,136.6559687,-0.42088308
Category,Pittsburgh,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,10416764.28,10690412.66,0.026269998,10672529.76,13330515.28,0.249049248,1.024553256,1.246959842,0.217076647,1103.720067,1351.810296,0.224776404
Category,Pittsburgh,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,2259594.846,3119670.502,0.380632686,2441351.077,3758074.226,0.539341991,1.080437531,1.20463819,0.114954039,244.1263814,384.8870044,0.576589151
Category,Pittsburgh,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,90301.38527,208022.2034,1.303643546,93338.04522,191777.6249,1.054656539,1.033628055,0.921909401,-0.108083999,9.347677134,16.12139015,0.724641312
Category,Pittsburgh,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,7025.018186,1661.288383,-0.76351828,6164.25287,1861.279484,-0.698052704,0.877471447,1.120383133,0.276831443,0.920787075,1.472993423,0.599711228
Category,Pittsburgh,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,704850.7448,682124.611,-0.032242477,651938.2741,551723.4087,-0.153718334,0.924930957,0.80883082,-0.125523031,78.63137668,83.84279654,0.066276594
Category,Pittsburgh,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,2123255.527,2953165.261,0.39086663,2221163.881,3479959.007,0.566727713,1.046112374,1.178382752,0.126439932,222.0997787,355.9584905,0.602696287
Category,Pittsburgh,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,30309.56708,58104.47451,0.917034128,64091.94614,149191.6305,1.327775009,2.114578079,2.567644433,0.214258513,8.366996813,21.11582293,1.523703953
Category,Pittsburgh,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,27.36139934,20.99105766,-0.232822218,55.28526641,46.52570674,-0.158442931,2.02055698,2.216453668,0.096951826,0.129808843,0.134671181,0.037457677
Category,Pittsburgh,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,106002.3898,108379.7751,0.022427658,156039.9647,128877.0633,-0.174076567,1.472041951,1.189124661,-0.192193769,22.93108194,19.74515417,-0.138934909
Category,Pittsburgh,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,136339.3183,166505.2407,0.221256221,220187.1961,278115.2196,0.26308534,1.614994111,1.670309105,0.034250895,23.07667099,31.67222541,0.372478094
Category,Pittsburgh,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,171750938.7,246385721.6,0.434552401,143769044.3,214122983.8,0.489353879,0.837078652,0.869055976,0.038201099,14142.06898,21700.59526,0.534471037
Category,Orlando,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,4933665.51,4975512.293,0.008481885,4763430.914,5282340.612,0.108936124,0.965495311,1.061667684,0.099609363,272.2877912,267.8935238,-0.01613832
Category,Portland,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,37211344.11,33220611.81,-0.107245046,46031997.12,47974653.53,0.042202306,1.237042042,1.444123118,0.167400192,4247.161326,4205.962636,-0.009700288
Category,Portland,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,8047142.308,7877194.123,-0.021119073,10407861.08,9125875.682,-0.123174723,1.293361132,1.158518571,-0.104257471,907.3784433,743.8879571,-0.18017894
Category,Portland,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,1542464.236,2324540.87,0.507030644,2816795.726,2998996.54,0.064683716,1.826165988,1.290145757,-0.293522185,456.6749559,263.9450021,-0.422028735
Category,Portland,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,352269.0314,308863.3333,-0.123217468,962703.6646,765753.8745,-0.20457987,2.732864881,2.479264425,-0.092796558,92.93305029,67.9987808,-0.268303573
Category,Portland,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,1245726.358,1147263.989,-0.079040126,1014912.842,919612.3248,-0.093900199,0.814715717,0.801569938,-0.016135418,150.9498674,91.63610143,-0.392936854
Category,Portland,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,7495858.219,7372209.33,-0.016495628,9258546.712,8261310.747,-0.107709773,1.235154994,1.12060176,-0.092744016,806.4007895,672.7005757,-0.165798714
Category,Portland,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,41071.45314,2574.362263,-0.937319913,98633.67306,5091.384354,-0.94838087,2.401514082,1.977726455,-0.17646685,9.591466097,3.501063831,-0.634981368
Category,Portland,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,323401.4156,339517.3375,0.049832565,819757.7034,673035.5926,-0.17898229,2.534799367,1.982330556,-0.217953664,77.66764369,59.42939788,-0.234824245
Category,Portland,Avocados,Hass,Organic,2022,Quarterly,94770,4,2022-01-02,2023-01-01,1.249851341,1.260805697,0.008764527,3.557777985,3.588960227,0.008764527,2.846560922,2.846560922,-1.56E-16,0.107942386,0.058363972,-0.459304408
Category,Portland,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,186809.9706,162891.8321,-0.128034592,230919.438,186434.3687,-0.192643243,1.236119449,1.14452865,-0.074095428,46.99087453,32.48396067,-0.308717682
Category,Portland,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,551284.0891,504984.7927,-0.08398446,1149314.372,864564.9346,-0.247755918,2.084795108,1.712061328,-0.178786769,101.9519142,71.88723371,-0.294890789
Category,Portland,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,253317038.1,253813064.9,0.001958126,227950927.4,227102264.9,-0.003723005,0.899864174,0.894761918,-0.005670029,19682.74355,18396.71787,-0.065337725
Category,Peoria/Springfield,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,920663.1444,970322.9916,0.053939215,815831.1429,777695.5363,-0.046744485,0.886134248,0.801481098,-0.095530841,149.9219809,126.1995127,-0.158232088
Category,Providence,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,5819198.328,5121999.537,-0.11981011,8166656.42,7809393.649,-0.043746517,1.403398881,1.524676758,0.086417254,2363.328557,2196.015824,-0.070795376
Category,Providence,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,1181936.298,1179916.918,-0.001708535,1708796.257,1543066.567,-0.096986221,1.44576003,1.30777561,-0.095440749,485.9500655,403.0546876,-0.170584148
Category,Providence,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,574163.0589,686922.5702,0.196389352,985331.7778,1041284.29,0.056785453,1.716118379,1.515868505,-0.116687681,442.8027012,428.3696681,-0.032594727
Category,Providence,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,4070.720557,407.3637732,-0.899928338,3835.335695,570.7994749,-0.851173529,0.942176119,1.401203329,0.487198944,1.320988195,0.363412839,-0.724893197
Category,Providence,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,252399.975,251832.1772,-0.002249595,250495.0681,231169.3881,-0.077149942,0.992452825,0.917950163,-0.075069222,84.86969659,70.90643798,-0.164525846
Category,Providence,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,1107941.869,1114941.524,0.006317709,1586141.891,1440759.504,-0.09165787,1.431611112,1.292228762,-0.097360484,450.9970049,376.616534,-0.164924534
Category,Providence,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,546.6996561,465.1890734,-0.149095727,2089.941407,1659.496251,-0.205960394,3.822832854,3.56735862,-0.066828513,8.714135172,5.396211237,-0.380751947
Category,Providence,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,230.6526361,235.3327745,0.020290852,626.2924133,586.996229,-0.062744149,2.715305681,2.494324176,-0.081383656,0.25716918,0.217820041,-0.153008765
Category,Providence,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,73217.07632,64274.87208,-0.122132769,119938.1321,100060.5698,-0.165731799,1.638116928,1.55676031,-0.04966472,41.37150727,34.35684992,-0.169552859
Category,Providence,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,73994.42861,64975.39393,-0.121888024,122654.3659,102307.0622,-0.165891394,1.657616232,1.574550858,-0.050111342,35.90945362,26.71655588,-0.256002161
Category,Providence,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,65111071.53,64234741.54,-0.013459001,60466424.68,60863002.62,0.006558647,0.92866579,0.947509107,0.020290741,16630.73705,15200.18622,-0.086018486
Category,Philadelphia,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,3030743.684,2531304.063,-0.164791112,3519640.48,2603271.123,-0.260358796,1.161312485,1.028430824,-0.114423691,247.4538567,151.1635152,-0.389124432
Category,Raleigh/Greensboro,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,27136737.23,24118392.44,-0.111227255,29309826.91,31329008.08,0.068890928,1.080079254,1.298967506,0.202659436,1891.204545,1886.125995,-0.002685352
Category,Raleigh/Greensboro,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,5804994.207,5704620.612,-0.017290903,6853625.235,6357671.001,-0.072363781,1.180642907,1.114477444,-0.056041892,422.6658326,352.4015027,-0.166240856
Category,Raleigh/Greensboro,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,848060.0272,795148.0142,-0.062391825,1884358.837,1659398.145,-0.119383149,2.221963985,2.086904722,-0.060783732,139.246307,116.6709086,-0.162125653
Category,Raleigh/Greensboro,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,73843.19509,11198.50857,-0.848347454,135450.3452,27383.97829,-0.797830133,1.834296919,2.445323689,0.333112248,16.78441429,3.38133237,-0.798543321
Category,Raleigh/Greensboro,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,2224025.497,2154889.277,-0.031086074,2107364.298,1922065.358,-0.08792924,0.947545026,0.891955507,-0.058666889,173.1073348,151.4991403,-0.124825413
Category,Raleigh/Greensboro,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,5440823.799,5340641.651,-0.018413048,6277745.641,5820408.235,-0.072850579,1.153822633,1.089833135,-0.055458695,387.0336587,322.7443103,-0.1661079
Category,Raleigh/Greensboro,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,6357.670056,6514.838627,0.024721096,24055.92283,22831.17152,-0.050912672,3.78376396,3.504487651,-0.073809125,18.83834632,8.342408231,-0.557158145
Category,Raleigh/Greensboro,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,50670.68561,29317.90477,-0.421403038,130828.2031,98853.71746,-0.244400556,2.581930786,3.371786567,0.305916714,19.72507249,14.28524101,-0.275782585
Category,Raleigh/Greensboro,Avocados,Hass,Organic,2022,Quarterly,94770,4,2022-01-02,2023-01-01,256.7290743,241.3596288,-0.0598664,770.6098754,845.4657697,0.097138509,3.001646298,3.502929524,0.167002763,0.341133154,0.306460857,-0.101638603
Category,Raleigh/Greensboro,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,306885.3234,327904.8589,0.068493127,420224.8584,414732.4117,-0.013070257,1.36932211,1.264794956,-0.076334964,40.02629504,36.53930197,-0.087117558
Category,Raleigh/Greensboro,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,364170.4081,363978.9619,-0.000525705,575879.5943,537262.7664,-0.067057121,1.581346483,1.476081924,-0.066566411,36.37003392,30.26214468,-0.167937408
Category,Raleigh/Greensboro,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,295387709.6,291573315.2,-0.012913179,233016682.1,251648350,0.079958515,0.788850296,0.863070579,0.094086652,14163.70623,13934.42228,-0.016188132
Category,Phoenix/Tucson,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,7440882.553,6482521.72,-0.128796662,4357184.638,3751837.999,-0.138930683,0.585573634,0.578762118,-0.011632212,189.2200478,148.3943889,-0.215757576
Category,Richmond/Norfolk,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,19518737.82,17665416.54,-0.094950877,20315925.48,21895972.41,0.07777381,1.040842173,1.239482373,0.190845649,1556.163715,1580.335677,0.015533045
Category,Richmond/Norfolk,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,4151960.724,3953470.522,-0.047806378,4552949.81,4263166.547,-0.063647366,1.096578247,1.078335231,-0.01663631,329.4249847,277.2191703,-0.158475577
Category,Richmond/Norfolk,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,640664.2599,949755.7481,0.482454708,1085067.226,1273883.534,0.174013465,1.693659681,1.341274887,-0.208061158,105.601807,104.7106487,-0.008438854
Category,Richmond/Norfolk,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,19799.21642,82640.66178,3.173935979,32248.66411,125858.133,2.90273943,1.628784868,1.522956499,-0.064973816,3.976131855,23.83728134,4.995093274
Category,Richmond/Norfolk,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,1250117.925,1175876.022,-0.05938792,1205548.64,1034914.039,-0.141541034,0.964347935,0.88012173,-0.087340058,112.352904,99.48222139,-0.114555851
Category,Richmond/Norfolk,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,3889604.562,3632290.581,-0.066154278,4161457.741,3838561.542,-0.077592089,1.069892241,1.056788122,-0.012248073,299.3095174,248.3677666,-0.170197564
Category,Richmond/Norfolk,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,9987.154463,4159.419732,-0.58352304,31448.17371,11721.78005,-0.627266748,3.148862253,2.818128684,-0.105032721,6.868577809,2.296187162,-0.665696855
Category,Richmond/Norfolk,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,35501.27906,49444.68739,0.392757915,78952.84386,106463.6952,0.348446618,2.223943642,2.153187751,-0.031815505,12.72155839,15.99722253,0.257489219
Category,Richmond/Norfolk,Avocados,Hass,Organic,2022,Quarterly,94770,4,2022-01-02,2023-01-01,20.10692334,10.008939,-0.502214296,53.1929189,36.11756155,-0.321008091,2.645502646,3.60853049,0.364024525,0.889538798,0.157057755,-0.823439118
Category,Richmond/Norfolk,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,216847.6216,267565.8249,0.233888677,281037.8585,306383.4117,0.090185548,1.296015407,1.145076774,-0.11646361,25.85087671,24.66594644,-0.04583714
Category,Richmond/Norfolk,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,4,2022-01-02,2023-01-01,262356.162,321179.941,0.224213445,391492.0689,424605.0045,0.08458137,1.492216024,1.322015949,-0.114058603,30.62237403,29.93094202,-0.022579308
Category,Richmond/Norfolk,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,4,2022-01-02,2023-01-01,230035272.1,226348520,-0.016026899,181694041.6,195638726.7,0.076748169,0.789852965,0.864325186,0.094286184,12991.49652,12665.73323,-0.025075117
Category,Pittsburgh,Avocados,Hass,Conventional,2022,Quarterly,4046,4,2022-01-02,2023-01-01,1321078.379,2061357.158,0.560359469,1469723.308,2734596.693,0.860620076,1.112517873,1.326600139,0.192430406,176.9073596,339.4798639,0.918969706
Category,Roanoke,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,4,2022-01-02,2023-01-01,11191390.71,10316889.99,-0.078140487,11277710.89,12230935,0.084522836,1.007713088,1.185525386,0.176451315,1017.112086,1047.388392,0.029766932
Category,Roanoke,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,4,2022-01-02,2023-01-01,2395564.25,2331924.278,-0.026565755,2537095.16,2369864.118,-0.065914375,1.059080407,1.016269757,-0.040422474,218.3767604,184.9506996,-0.153066016
Category,Roanoke,Avocados,Hass,Conventional,2022,Quarterly,4225,4,2022-01-02,2023-01-01,331714.1266,435871.63,0.313997793,507692.1799,544087.9118,0.071688581,1.530511182,1.24827558,-0.184406103,66.57154618,61.30271451,-0.0791454
Category,Roanoke,Avocados,Hass,Conventional,2022,Quarterly,4770,4,2022-01-02,2023-01-01,4796.374895,75712.09892,14.78527546,4526.716605,110078.2111,23.31745141,0.94377873,1.453905157,0.54051486,0.64023953,16.5693732,24.87995964
Category,Roanoke,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,4,2022-01-02,2023-01-01,624427.6041,634070.8921,0.015443404,628134.5921,540512.1264,-0.139496323,1.005936618,0.852447468,-0.152583321,71.56050919,92.03011913,0.286046175
Category,Roanoke,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,4,2022-01-02,2023-01-01,2253517.37,2171523.601,-0.036384796,2319907.946,2149311.096,-0.073536043,1.029460867,0.989771005,-0.038554027,199.734026,167.9945081,-0.158908917
Category,Roanoke,Avocados,Hass,Organic,2022,Quarterly,94046,4,2022-01-02,2023-01-01,7504.191961,2634.23839,-0.648964418,17894.67952,6117.750839,-0.658124593,2.384624436,2.32239833,-0.02609472,3.470279656,1.221244628,-0.648084665
Category,Roanoke,Avocados,Hass,Organic,2022,Quarterly,94225,4,2022-01-02,2023-01-01,31565.20619,41128.02722,0.302954493,65116.90558,77064.74972,0.183482984,2.062933003,1.873776958,-0.091692772,11.07322439,12.01411923,0.084970268
Category,Roanoke,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,4,2022-01-02,2023-01-01,102977.4819,116638.411,0.132659382,134175.6291,137370.5214,0.023811271,1.302960867,1.177746852,-0.096099598,16.81187567,14.83079113,-0.1178384
